subject,label,S1_D1_w1,S1_D1_w2,S1_D1_w3,S1_D2_w1,S1_D2_w2,S1_D2_w3,S2_D1_w1,S2_D1_w2,S2_D1_w3,S2_D3_w1,S2_D3_w2,S2_D3_w3,S3_D1_w1,S3_D1_w2,S3_D1_w3,S3_D2_w1,S3_D2_w2,S3_D2_w3,S3_D3_w1,S3_D3_w2,S3_D3_w3,S3_D4_w1,S3_D4_w2,S3_D4_w3,S4_D2_w1,S4_D2_w2,S4_D2_w3,S4_D4_w1,S4_D4_w2,S4_D4_w3,S5_D3_w1,S5_D3_w2,S5_D3_w3,S5_D4_w1,S5_D4_w2,S5_D4_w3,S6_D5_w1,S6_D5_w2,S6_D5_w3,S6_D6_w1,S6_D6_w2,S6_D6_w3,S7_D5_w1,S7_D5_w2,S7_D5_w3,S7_D7_w1,S7_D7_w2,S7_D7_w3,S8_D5_w1,S8_D5_w2,S8_D5_w3,S8_D6_w1,S8_D6_w2,S8_D6_w3,S8_D7_w1,S8_D7_w2,S8_D7_w3,S8_D8_w1,S8_D8_w2,S8_D8_w3,S9_D6_w1,S9_D6_w2,S9_D6_w3,S9_D8_w1,S9_D8_w2,S9_D8_w3,S10_D7_w1,S10_D7_w2,S10_D7_w3,S10_D8_w1,S10_D8_w2,S10_D8_w3
sub-101,4,9.926063339183535e-08,1.218194710450673e-07,3.8009030214094475e-08,-2.0895724172601547e-08,1.218194710450673e-07,1.1248398722058756e-07,1.2718774928250892e-07,6.738630565493973e-08,1.3604033536140007e-07,1.2868030676938076e-07,2.0096273541892456e-08,5.294078035116202e-08,2.3384361928314062e-07,1.1361003233371508e-07,6.350303976817798e-08,-5.4001069719089766e-08,1.1361003233371508e-07,8.467130323557683e-08,-5.4001069719089766e-08,1.2415620536410648e-07,8.467130323557683e-08,1.2415620536410648e-07,8.467130323557683e-08,1.2415620536410648e-07,1.5622970376861016e-07,5.653803519263277e-08,1.0407395398590594e-07,4.118460676542685e-08,5.653803519263277e-08,4.31506249459337e-08,1.5951526607009936e-07,4.263797212825986e-08,3.570296545644768e-08,9.52923300391447e-08,-2.7033720490436496e-08,1.534072808645087e-08,2.1312163059449661e-07,1.194698756020577e-07,7.934028280163295e-08,-1.2070323081639305e-07,1.194698756020577e-07,3.564363264507217e-08,-1.2070323081639305e-07,1.0686831635186668e-07,3.564363264507217e-08,1.0686831635186668e-07,3.564363264507217e-08,1.0686831635186668e-07,1.2454823626212675e-07,6.220440046066876e-08,9.268292300905806e-08,1.693325321827915e-08,6.220440046066876e-08,5.91594186505978e-08,1.177181287528651e-07,5.837372957850864e-08,8.362417966124313e-08,1.1516465993517743e-07,-4.474527995444246e-08,3.9683337743482346e-08,1.4234023664919207e-07,6.327682470804973e-08,3.138949354084135e-08,-1.2432276461036563e-07,6.327682470804973e-08,6.881705105820206e-08,-1.2432276461036563e-07,1.1506672905181086e-07,6.881705105820206e-08,1.1506672905181086e-07,6.881705105820206e-08,1.1506672905181086e-07
sub-101,2,-6.37257803141179e-08,-6.039975363573572e-08,-8.620840332689212e-08,-6.589209204529875e-08,-6.039975363573572e-08,-6.492922413238765e-08,-9.240090989744517e-08,-9.232308362261219e-08,-5.392581754373847e-08,-1.3720967193684972e-07,-7.883830776722006e-08,-9.842401651201133e-08,-1.4542199955840024e-07,-1.4924693548209456e-07,-6.297119605324561e-08,-3.1835138392960263e-09,-1.4924693548209456e-07,-3.2795170173180146e-08,-3.1835138392960263e-09,-8.001200136903872e-08,-3.2795170173180146e-08,-8.001200136903872e-08,-3.2795170173180146e-08,-8.001200136903872e-08,-5.1675812171286287e-08,2.5611811685955075e-08,-7.180746797430985e-08,-3.8780994539368174e-08,2.5611811685955075e-08,-1.877812051111925e-08,-3.281629681875581e-08,-8.143371958720808e-08,-6.705412992880457e-08,-1.5193808321402215e-07,-2.7925020965544215e-08,-8.94823932743187e-08,-1.1395424916483839e-07,-9.114804157243373e-08,-5.463449818729986e-08,3.932316999173494e-09,-9.114804157243373e-08,-1.3291170261611639e-08,3.932316999173494e-09,-5.6022658801397394e-08,-1.3291170261611639e-08,-5.6022658801397394e-08,-1.3291170261611639e-08,-5.6022658801397394e-08,-1.2861838181940834e-07,-5.4998690698640546e-08,-1.1981676574277903e-07,-8.228899358004545e-08,-5.4998690698640546e-08,-1.1799106285834994e-07,-1.1159212928511934e-07,-1.7090941090652496e-07,-1.6049008054400284e-07,-2.430249422210092e-07,-9.675396572458679e-08,-1.773717276959827e-07,-2.3512450746904414e-07,-1.8198907728737874e-07,-5.995586567702266e-08,6.147053493664834e-09,-1.8198907728737874e-07,-8.539408553495808e-08,6.147053493664834e-09,-1.2247148226296467e-07,-8.539408553495808e-08,-1.2247148226296467e-07,-8.539408553495808e-08,-1.2247148226296467e-07
sub-101,3,-5.458027096050876e-08,-9.12893862778824e-08,-2.74980100069058e-09,3.379750524390403e-08,-9.12893862778824e-08,-8.961762653266135e-08,-5.7693356530865313e-08,-8.290343428276232e-08,-1.0316769318407836e-07,-1.0054807639222208e-07,-5.6930464830730226e-08,-8.339686218311093e-08,-1.1882884972901127e-07,-8.47602034724262e-08,2.1533968889100176e-08,8.845235206515979e-08,-8.47602034724262e-08,-1.4079278565015054e-07,8.845235206515979e-08,-9.970011535933593e-08,-1.4079278565015054e-07,-9.970011535933593e-08,-1.4079278565015054e-07,-9.970011535933593e-08,-2.244614251703957e-08,2.004430148192411e-09,-1.1818033161881699e-08,5.3984362721373616e-08,2.004430148192411e-09,2.24833692168066e-08,3.4541779189359415e-08,5.094803924025623e-08,2.467636856000927e-08,4.247374686018214e-08,7.218035078504563e-08,5.8151694179877874e-08,1.0638101839337333e-08,2.8898630441285177e-09,4.313583870121997e-08,1.289545333621834e-07,2.8898630441285177e-09,9.48486955373186e-09,1.289545333621834e-07,-4.41691304148516e-09,9.48486955373186e-09,-4.41691304148516e-09,9.48486955373186e-09,-4.41691304148516e-09,2.053398878407648e-09,-2.369571083258736e-08,-2.0345098886624494e-08,1.4879401169125652e-08,-2.369571083258736e-08,2.5203432683786328e-08,5.348052476782905e-08,5.835393717087737e-08,1.87387117068873e-09,5.940906608867225e-08,6.859380097351956e-08,6.90922946378951e-08,5.046050973268092e-08,1.2301792847956059e-08,2.98221391142989e-08,8.720273357053806e-08,1.2301792847956059e-08,1.5855012237362613e-08,8.720273357053806e-08,9.764443976207005e-09,1.5855012237362613e-08,9.764443976207005e-09,1.5855012237362613e-08,9.764443976207005e-09
sub-101,1,1.5143264671988522e-07,2.26076440601203e-07,1.7197266696220643e-07,1.8992474142633692e-07,2.26076440601203e-07,2.0637543004525082e-07,1.530076360641413e-07,1.1577760045242223e-07,2.2037189788433787e-07,1.7720848304065455e-07,1.5589745922389808e-07,1.322893602104549e-07,3.113448445205743e-07,2.1604600294892033e-07,3.4766449412585304e-08,-4.474111753135805e-08,2.1604600294892033e-07,1.674989292289503e-07,-4.474111753135805e-08,8.144065391777405e-08,1.674989292289503e-07,8.144065391777405e-08,1.674989292289503e-07,8.144065391777405e-08,1.7106123680723522e-07,2.3352057590726735e-07,1.4651905296957621e-07,1.7812823251285152e-07,2.3352057590726735e-07,2.2016702368419784e-07,1.365315160905627e-07,1.2065614086055408e-07,2.15840987724499e-07,2.0508775019908563e-07,1.271408786070435e-07,1.295585078895713e-07,2.833527670430786e-07,1.9038398556990755e-07,-2.5192252807732414e-08,-1.0379477917624793e-07,1.9038398556990755e-07,1.6151610459196206e-07,-1.0379477917624793e-07,7.661174523741636e-08,1.6151610459196206e-07,7.661174523741636e-08,1.6151610459196206e-07,7.661174523741636e-08,1.8843395862319233e-07,3.110518669769648e-07,1.396113414665669e-07,1.6809774846566686e-07,3.110518669769648e-07,2.9859412585575597e-07,1.6089329445136476e-07,1.5632667867764287e-07,3.0260130860157874e-07,2.597182481930764e-07,1.545816171225865e-07,1.7836093394786032e-07,3.301629758676054e-07,1.8666403761330285e-07,-3.644789156999757e-08,-8.442488981402673e-08,1.8666403761330285e-07,2.5975237597924893e-07,-8.442488981402673e-08,1.1947015566470657e-07,2.5975237597924893e-07,1.1947015566470657e-07,2.5975237597924893e-07,1.1947015566470657e-07
sub-101,4,1.3575110515021427e-07,2.0926588139067646e-07,6.76372080849757e-08,6.830097142746665e-08,2.0926588139067646e-07,2.1047360648582433e-07,1.945438877503502e-07,2.0865255772633495e-07,2.426617023361241e-07,2.0365841361701292e-07,2.2013777546703235e-07,2.2204963969999347e-07,3.2021904876488285e-07,1.406506852694213e-07,9.150558427804154e-08,5.32532239645624e-08,1.406506852694213e-07,2.2812120269601436e-07,5.32532239645624e-08,2.037154678143152e-07,2.2812120269601436e-07,2.037154678143152e-07,2.2812120269601436e-07,2.037154678143152e-07,5.5031914705729705e-08,-1.1743842611491764e-08,-3.260678491633517e-08,-1.043872723510529e-08,-1.1743842611491764e-08,-1.9115037086391287e-08,4.0566552558698205e-08,2.464532552967069e-08,-2.862131727015769e-09,-2.191558893843865e-08,3.8300498151250596e-08,2.0865357540299712e-08,9.00674395129825e-08,1.6388037304197764e-08,1.479612567315133e-08,-3.780616435476766e-08,1.6388037304197764e-08,-4.482421024398237e-08,-3.780616435476766e-08,3.4284933821777516e-08,-4.482421024398237e-08,3.4284933821777516e-08,-4.482421024398237e-08,3.4284933821777516e-08,2.013063338102244e-08,-9.449448509537002e-09,-6.173811133962137e-08,-3.7798317344648366e-08,-9.449448509537002e-09,-6.19159954308665e-09,2.709406302296543e-08,5.0094702520071325e-08,4.3142690913620806e-08,9.815735868113157e-09,6.083729634768083e-08,6.386032698171344e-08,4.4035282653225285e-08,-3.780425189866418e-08,-1.7138438076901868e-08,-3.116378723357092e-08,-3.780425189866418e-08,4.180817360827077e-08,-3.116378723357092e-08,5.358096097339898e-08,4.180817360827077e-08,5.358096097339898e-08,4.180817360827077e-08,5.358096097339898e-08
sub-101,2,7.098632800448971e-08,1.2027029142853014e-07,3.965859239715281e-08,8.544460908415947e-10,1.2027029142853014e-07,7.700363802348557e-08,1.1419985492621912e-07,1.0564310973366475e-07,8.119686409096991e-08,1.2650343139608294e-07,1.9408141622778367e-08,7.67966857895009e-08,1.0571003623234986e-07,1.0486467806377842e-07,1.0643534159552714e-07,1.3905006499331415e-08,1.0486467806377842e-07,5.4877135548085926e-08,1.3905006499331415e-08,2.7552108415149408e-08,5.4877135548085926e-08,2.7552108415149408e-08,5.4877135548085926e-08,2.7552108415149408e-08,-9.925695794062085e-09,-9.427154379651587e-08,-7.506552641434804e-09,-2.432002189390183e-08,-9.427154379651587e-08,-9.439638669086148e-08,-3.1344318979675185e-08,-7.768272298698583e-09,-1.0892910158659077e-07,-1.0406523321154473e-08,-1.0991915459913773e-07,-7.186457518513486e-08,-8.190562592271246e-08,4.640161302459506e-08,1.010249303489134e-07,9.494317831968804e-08,4.640161302459506e-08,-1.5500410698864853e-07,9.494317831968804e-08,-5.60941162821456e-08,-1.5500410698864853e-07,-5.60941162821456e-08,-1.5500410698864853e-07,-5.60941162821456e-08,3.13697627699853e-09,-3.078193948661433e-08,6.946936012786395e-10,-8.80079097445912e-09,-3.078193948661433e-08,-2.5932943129738058e-08,-1.3120935651762198e-08,3.6163053571225955e-08,-3.0121665112322226e-08,4.623169395422846e-08,-9.204737630982183e-08,-1.1855061129399583e-08,-7.253142720635038e-08,9.250764414757371e-08,8.458259410571372e-08,1.1797705166298016e-07,9.250764414757371e-08,-5.194318253373198e-08,1.1797705166298016e-07,-2.4008822794216435e-09,-5.194318253373198e-08,-2.4008822794216435e-09,-5.194318253373198e-08,-2.4008822794216435e-09
sub-101,3,9.69203953475775e-08,1.3488257379185838e-07,-1.6965543036479708e-08,3.4310689308208944e-08,1.3488257379185838e-07,1.52900291500282e-07,6.008772413095215e-08,1.0711832768212021e-07,1.5642045791558543e-07,1.1351235937273264e-07,6.783725266655425e-08,1.1032831249164049e-07,2.1758291951497067e-07,1.4292793134512197e-07,-1.4219706678227048e-08,-6.469993199501815e-09,1.4292793134512197e-07,1.7483057641454468e-07,-6.469993199501815e-09,8.73691076360149e-08,1.7483057641454468e-07,8.73691076360149e-08,1.7483057641454468e-07,8.73691076360149e-08,1.17618020732571e-08,3.583590657535725e-08,-1.1909463618938272e-07,-6.254253916087591e-08,3.583590657535725e-08,3.2427542098533805e-08,-4.8664358578453834e-08,-1.3634927914812295e-08,1.3839330110899506e-08,-9.095370298773255e-09,-1.9874769192180963e-08,-1.560142155564336e-08,9.343030748547122e-08,1.5801473299269418e-08,-8.000771103499172e-08,-7.34733391808162e-08,1.5801473299269418e-08,4.735554096437326e-08,-7.34733391808162e-08,4.1635279188293846e-09,4.735554096437326e-08,4.1635279188293846e-09,4.735554096437326e-08,4.1635279188293846e-09,-8.07570564655807e-10,1.499793468146718e-08,-1.3068287815106993e-07,-7.009618921644705e-08,1.499793468146718e-08,3.53544517715327e-08,-6.531666493023995e-08,-1.1090044767029299e-08,1.5546382654435583e-08,-2.818577374801781e-09,-3.428591569818399e-08,-4.7459530039496855e-09,5.067121180847982e-08,9.24359412241202e-11,-7.981318825511504e-08,-6.580830407959879e-08,9.24359412241202e-11,6.945682122217708e-08,-6.580830407959879e-08,8.26640197279478e-09,6.945682122217708e-08,8.26640197279478e-09,6.945682122217708e-08,8.26640197279478e-09
sub-101,1,-4.4758113807830816e-08,-2.163566714982573e-08,7.319530209054418e-09,-4.3055454492375e-08,-2.163566714982573e-08,-9.217062063495162e-10,-3.2289968924725027e-09,-3.1532005999551288e-09,1.9688272363919038e-08,5.7656825600607265e-08,-3.029191006178656e-08,-3.363614276526203e-08,-1.4965141431009685e-08,-6.521614864073165e-08,2.384346654324934e-08,3.8548244842156e-09,-6.521614864073165e-08,-3.092704374349942e-08,3.8548244842156e-09,5.803049488772081e-09,-3.092704374349942e-08,5.803049488772081e-09,-3.092704374349942e-08,5.803049488772081e-09,-1.4425791344621446e-07,-2.072391515456341e-07,-7.174106783881461e-08,-6.582343668107256e-08,-2.072391515456341e-07,-1.7461494851128825e-07,-1.494553577743407e-07,-1.4124219906562641e-07,-1.7228739546419032e-07,-9.296584027667201e-08,-1.7787738533952992e-07,-1.744472775432013e-07,-2.8843175416031597e-07,-2.2225937828481988e-07,-1.1600386319321862e-08,1.5044927318720277e-08,-2.2225937828481988e-07,-2.2341668441598234e-07,1.5044927318720277e-08,-1.119994600917264e-07,-2.2341668441598234e-07,-1.119994600917264e-07,-2.2341668441598234e-07,-1.119994600917264e-07,-1.268352434544222e-07,-1.5203284784667655e-07,-4.447827594507384e-08,-2.54858792617597e-08,-1.5203284784667655e-07,-1.0387829536090585e-07,-8.778409099302627e-08,-7.413638972487004e-08,-8.955071534703683e-08,-3.166980714661516e-08,-1.0825567863361337e-07,-9.258045854741186e-08,-2.4710281868627836e-07,-1.3934703599345644e-07,-5.274573120682124e-09,3.476053394271437e-08,-1.3934703599345644e-07,-1.0612117600685315e-07,3.476053394271437e-08,-4.7036443402946005e-08,-1.0612117600685315e-07,-4.7036443402946005e-08,-1.0612117600685315e-07,-4.7036443402946005e-08
sub-101,4,1.893554960062051e-07,1.6438973720959153e-07,2.1410641307852905e-07,1.1741784961525148e-07,1.6438973720959153e-07,1.4740444680963715e-07,1.4825851234777233e-07,5.2678280726588025e-08,1.4052560963111383e-07,7.12989138797547e-08,5.81175168191896e-08,1.052541494771942e-07,1.617191778206661e-07,1.4673141265908836e-07,9.327819717001261e-08,-5.1307631196188345e-08,1.4673141265908836e-07,1.1981487674260661e-07,-5.1307631196188345e-08,6.743618505612041e-08,1.1981487674260661e-07,6.743618505612041e-08,1.1981487674260661e-07,6.743618505612041e-08,2.2672008230754682e-07,1.3977527661511857e-07,2.343001010930383e-07,1.547792558571304e-07,1.3977527661511857e-07,1.4142914789597927e-07,1.8643352601894917e-07,2.243653769329973e-08,1.1712291771827821e-07,3.70446906670785e-08,4.123674026319044e-08,8.984943890142782e-08,1.2516042366324918e-07,1.9740609691644157e-07,1.1231864703138338e-07,-7.40056899555404e-08,1.9740609691644157e-07,1.0359960678808542e-07,-7.40056899555404e-08,5.174285629421598e-08,1.0359960678808542e-07,5.174285629421598e-08,1.0359960678808542e-07,5.174285629421598e-08,2.3704928688012756e-07,2.1402115529459326e-07,2.3196691444875028e-07,1.5106120719511262e-07,2.1402115529459326e-07,2.398044645740477e-07,2.4342760994427817e-07,1.0405348287192333e-07,2.2538321588069887e-07,1.4120979212871477e-07,8.357194559848107e-08,1.5464539709880462e-07,2.0888242976854674e-07,2.514770437711745e-07,1.250804171863093e-07,-5.323314788102119e-08,2.514770437711745e-07,2.1700912901683835e-07,-5.323314788102119e-08,1.2471295354225874e-07,2.1700912901683835e-07,1.2471295354225874e-07,2.1700912901683835e-07,1.2471295354225874e-07
sub-101,2,-2.787911766003428e-08,1.3040740953596355e-07,-5.546959357818452e-08,-6.18858085594683e-08,1.3040740953596355e-07,8.99040024262563e-08,2.023097712939225e-08,5.7312327000850274e-08,1.260671857771959e-07,9.844612641363021e-08,4.698505144845212e-08,7.418432323095268e-08,-3.8137154127663326e-08,2.8317908094282795e-09,-6.136458651026721e-08,-4.547150460080092e-08,2.8317908094282795e-09,1.3876583241561642e-07,-4.547150460080092e-08,3.200093372028353e-08,1.3876583241561642e-07,3.200093372028353e-08,1.3876583241561642e-07,3.200093372028353e-08,-1.2475454222647238e-07,-7.558864966307544e-08,-1.6738631774852005e-07,-1.4369751627013573e-07,-7.558864966307544e-08,-1.1006517493033458e-07,-1.5176282592462766e-07,-7.196565418031567e-08,-8.00870018056007e-08,-6.308921999895953e-08,-9.91957089375963e-08,-7.390531003352948e-08,-2.6860632668679865e-07,-1.7499753908531995e-07,-1.6775774975870708e-07,-1.105292475046378e-07,-1.7499753908531995e-07,-1.267394416445829e-07,-1.105292475046378e-07,-1.1979258249189274e-07,-1.267394416445829e-07,-1.1979258249189274e-07,-1.267394416445829e-07,-1.1979258249189274e-07,-1.6062997798764023e-07,-1.2441885720427434e-07,-1.84666573641182e-07,-1.6706171079600522e-07,-1.2441885720427434e-07,-1.272670059517354e-07,-2.0547473082572107e-07,-5.862124757692889e-08,-8.148720527893361e-08,-7.614813090403317e-08,-1.0923322863155387e-07,-5.880320508873598e-08,-3.865985319733262e-07,-2.571253863045341e-07,-2.0386800526178673e-07,-1.1646475665159811e-07,-2.571253863045341e-07,-1.7010241147920837e-07,-1.1646475665159811e-07,-1.5908217686922854e-07,-1.7010241147920837e-07,-1.5908217686922854e-07,-1.7010241147920837e-07,-1.5908217686922854e-07
sub-101,1,4.8045263058796467e-08,-6.500799700371917e-08,1.4327936724850118e-07,2.814667342482143e-07,-6.500799700371917e-08,9.569204772205574e-09,-7.715861344841302e-09,-8.60451385595399e-08,-4.475322244991644e-08,-9.343188093019437e-10,-3.8654787010193095e-08,1.9061050776387683e-08,-1.3840768295084772e-08,7.378781515612484e-08,9.728816552130057e-08,1.0644733845258021e-07,7.378781515612484e-08,-1.9309411131945885e-07,1.0644733845258021e-07,-1.2187002758850606e-07,-1.9309411131945885e-07,-1.2187002758850606e-07,-1.9309411131945885e-07,-1.2187002758850606e-07,-1.5424039710643024e-07,-3.083729317183136e-07,-3.0370325928592024e-08,1.2762014461500616e-07,-3.083729317183136e-07,-2.1764335064329668e-07,-2.6892073259324013e-07,-2.965917182341205e-07,-2.4516363205709023e-07,-2.116937015509284e-07,-2.725958488373203e-07,-2.1534736717456342e-07,-4.203472554505437e-07,-2.077445362771484e-07,-6.441949550683597e-08,-4.0004457780568895e-09,-2.077445362771484e-07,-4.391273142795265e-07,-4.0004457780568895e-09,-3.5153092325119417e-07,-4.391273142795265e-07,-3.5153092325119417e-07,-4.391273142795265e-07,-3.5153092325119417e-07,-7.00274656726137e-08,-1.6342551628832137e-07,3.314964470341846e-08,1.9108138789850043e-07,-1.6342551628832137e-07,-8.039535706347662e-08,-1.1009003695057751e-07,-1.7605048432689815e-07,-7.496204840589924e-08,-6.553436426553899e-08,-1.1720318538792626e-07,-8.502822980203221e-08,-2.2397392516668453e-07,-6.654237417064231e-08,-4.5455313592476197e-08,-3.036420488907808e-08,-6.654237417064231e-08,-2.3226428039037758e-07,-3.036420488907808e-08,-2.3498881399148134e-07,-2.3226428039037758e-07,-2.3498881399148134e-07,-2.3226428039037758e-07,-2.3498881399148134e-07
sub-101,4,-1.1081868145587513e-07,-1.5575053521135667e-07,-1.5784101519912063e-07,-1.437332993576971e-07,-1.5575053521135667e-07,-1.2519821268917987e-07,-2.290056527317728e-07,-8.225221763799761e-08,-1.1880274268615729e-07,-1.3314308110306993e-07,-1.6201694139359113e-07,-1.0455446458499435e-07,-7.062794733361825e-08,-5.307774781494601e-08,-1.0702944210582826e-07,-4.9042820782924716e-08,-5.307774781494601e-08,-1.4452058486039082e-07,-4.9042820782924716e-08,-9.908739912021316e-08,-1.4452058486039082e-07,-9.908739912021316e-08,-1.4452058486039082e-07,-9.908739912021316e-08,-1.29732661393863e-07,-1.3055298096892877e-07,-1.984020085886726e-07,-2.0246413096725956e-07,-1.3055298096892877e-07,-1.5508158691704985e-07,-2.257787748004262e-07,-4.620229006805079e-08,-1.6597715924610587e-07,-1.3592260874926777e-07,-1.5072321923855086e-07,-1.0198084296969565e-07,-2.970282162269952e-08,-6.148268089867338e-08,-1.7620879372075558e-07,-1.6752949296750012e-07,-6.148268089867338e-08,-1.4374372301176084e-07,-1.6752949296750012e-07,-8.581585717885829e-08,-1.4374372301176084e-07,-8.581585717885829e-08,-1.4374372301176084e-07,-8.581585717885829e-08,-1.6065107773801363e-08,-2.2497438993654834e-08,-1.0922253742731692e-07,-1.1931593852665903e-07,-2.2497438993654834e-08,-4.369753251395184e-08,-8.433369712510857e-08,1.556195399418966e-08,-1.0076602339454245e-07,-1.0553379040186671e-07,-4.608812442290561e-08,-1.5498425895587166e-08,1.5995868699920833e-07,8.118038382324126e-08,-9.303737750143374e-08,-9.391014589281483e-08,8.118038382324126e-08,-4.684077540403139e-08,-9.391014589281483e-08,-1.882996460352767e-09,-4.684077540403139e-08,-1.882996460352767e-09,-4.684077540403139e-08,-1.882996460352767e-09
sub-101,3,-5.574983387232643e-08,-1.4391244470806673e-07,5.019083581165374e-08,-2.2585209367029385e-08,-1.4391244470806673e-07,-1.001734151515028e-07,-5.7924703255432307e-08,-1.1499321704220413e-07,-1.046151848293404e-07,-1.3335372732555273e-07,-4.513131037782865e-08,-7.6579573102961e-08,-1.1820310993099211e-07,-5.3808911253587255e-08,1.4900314848222862e-07,1.561444382338679e-07,-5.3808911253587255e-08,-1.5562992431567117e-07,1.561444382338679e-07,-9.475044138344555e-08,-1.5562992431567117e-07,-9.475044138344555e-08,-1.5562992431567117e-07,-9.475044138344555e-08,-8.802257993123313e-08,-1.7526908297152197e-07,4.428040480286252e-08,1.108721065270163e-08,-1.7526908297152197e-07,-9.779571337576311e-08,-6.079720650417069e-08,-6.422469787759204e-08,-6.532307699969484e-08,-7.087715323408696e-08,-1.3754522009257894e-08,-1.1035057394682535e-08,-1.7425800754433386e-07,-7.086048888326991e-08,1.9554208381065108e-07,2.3362714605932368e-07,-7.086048888326991e-08,-1.0229865514244277e-07,2.3362714605932368e-07,-9.169309456790511e-08,-1.0229865514244277e-07,-9.169309456790511e-08,-1.0229865514244277e-07,-9.169309456790511e-08,-1.4303543042330311e-08,-4.9713750638982085e-08,4.591202383014046e-08,2.1789030752462063e-08,-4.9713750638982085e-08,4.269606483722187e-09,2.1713082821158705e-08,2.8365104093668238e-08,3.7706482234398066e-08,1.9374097839818668e-08,6.206618745570644e-08,7.866241416924728e-08,-1.0586086492322911e-07,-1.1574850327100179e-08,1.5894345678100012e-07,1.744204385462851e-07,-1.1574850327100179e-08,-6.4826593131040735e-09,1.744204385462851e-07,-3.354265466050851e-08,-6.4826593131040735e-09,-3.354265466050851e-08,-6.4826593131040735e-09,-3.354265466050851e-08
sub-101,2,6.02892503893747e-08,1.5670583920860714e-07,-1.0889941527323066e-08,-8.55329550574037e-08,1.5670583920860714e-07,1.331918899604008e-07,1.073676357781952e-07,1.251615457620293e-07,5.2609867484247287e-08,9.191312130206271e-08,9.789970408573794e-09,6.885994978860342e-08,1.5084560762151628e-08,1.2538339848014149e-08,-8.838883763148689e-08,-1.4769005625779618e-07,1.2538339848014149e-08,1.3084177336046196e-07,-1.4769005625779618e-07,1.171234712558605e-07,1.3084177336046196e-07,1.171234712558605e-07,1.3084177336046196e-07,1.171234712558605e-07,-4.951799151513031e-08,-1.829766267240607e-08,-8.772024396023682e-08,-1.1026131753755773e-07,-1.829766267240607e-08,2.688900442785213e-08,-1.722427070076966e-08,5.1244512893467105e-08,-5.660125267815925e-08,-7.76723901646082e-09,-8.584754466541948e-08,1.182729901558205e-08,-1.2111517126548368e-07,-1.7071778706957766e-08,-1.0462044592615486e-07,-5.270255527645554e-08,-1.7071778706957766e-08,1.9872113067836113e-08,-5.270255527645554e-08,8.697964930332466e-09,1.9872113067836113e-08,8.697964930332466e-09,1.9872113067836113e-08,8.697964930332466e-09,3.199617500314991e-08,1.7349575421837008e-07,-1.1277629702927089e-08,-3.149522869081993e-08,1.7349575421837008e-07,1.9058534807208994e-07,8.683360018919612e-08,1.805207419376384e-07,1.5015113426532065e-07,1.3474363195612596e-07,3.19613165319286e-08,1.461803941202628e-07,5.397532304677121e-08,7.831890559656504e-08,-2.8009333211258418e-08,6.105961348237197e-08,7.831890559656504e-08,2.028374134310832e-07,6.105961348237197e-08,1.2329235758905357e-07,2.028374134310832e-07,1.2329235758905357e-07,2.028374134310832e-07,1.2329235758905357e-07
sub-101,2,-2.6257586654895226e-09,9.111264507014916e-08,-1.1280062525308068e-07,-6.483458376669655e-08,9.111264507014916e-08,1.2643071280752717e-08,-1.589340840729123e-08,-7.176027228261943e-09,6.525646546194998e-08,3.8135932355068366e-08,-7.946658616202566e-09,-1.912946979945488e-08,-1.3421544378164953e-08,-2.3566853041779624e-08,-5.140641675241278e-08,3.3608458300904186e-09,-2.3566853041779624e-08,5.034283757501144e-08,3.3608458300904186e-09,1.6347809993753308e-08,5.034283757501144e-08,1.6347809993753308e-08,5.034283757501144e-08,1.6347809993753308e-08,-5.138342995449774e-08,-5.373809036129183e-08,-1.3893347774171864e-07,-1.0504434860950158e-07,-5.373809036129183e-08,-6.538732622164709e-08,-8.399315090916337e-08,-6.484552702777948e-08,-3.934744863952185e-08,-9.129610098909367e-09,-4.0609278963373544e-08,-6.841701793172715e-08,-9.290594888239576e-08,-8.638203701045842e-08,-7.070462162416297e-08,-3.151601676273209e-08,-8.638203701045842e-08,-4.218771586847161e-08,-3.151601676273209e-08,-3.261576117414006e-08,-4.218771586847161e-08,-3.261576117414006e-08,-4.218771586847161e-08,-3.261576117414006e-08,-9.981734859951705e-08,-7.263871573740729e-08,-1.2197270703393547e-07,-6.903708796045836e-08,-7.263871573740729e-08,-5.997097646306408e-08,-1.1691405378317913e-07,-1.0314355784522528e-07,-6.221954463435032e-09,-3.50002219213248e-08,-5.145085079316644e-08,-8.532269798494917e-08,-1.6856379009468773e-07,-9.886691099347253e-08,-6.137358675392224e-08,2.271123098172203e-08,-9.886691099347253e-08,-4.743289334432988e-08,2.271123098172203e-08,-6.113869167368906e-08,-4.743289334432988e-08,-6.113869167368906e-08,-4.743289334432988e-08,-6.113869167368906e-08
